feature,mean_abs_coef,mean_coef,std_coef,cv_coef
tag_277,0.025476597867886475,0.013729067173568092,0.030462495958038658,1.1957045504647792
tag_267,0.025469201219254382,-0.004177425110440417,0.03353453016610791,1.316669365117843
tag_442,0.025464176231838526,-0.0051906837254024505,0.03380503558527457,1.3275521659124243
tag_980,0.02544109219155013,-0.010127991708281976,0.032150008361786754,1.2637034401939113
tag_595,0.02543806291134456,-0.00157161203458758,0.035499831313424976,1.395539333390038
tag_390,0.025429893353460804,0.0009481912131691053,0.0337181456182742,1.3259250398875555
user_tag_john,0.025426758587943125,0.0005682406715029308,0.03454414870659914,1.3585740786180471
tag_536,0.025424012088552366,0.007228174248469793,0.0319205662322738,1.2555277886832321
user_tag_action,0.025402900733320917,-0.001763567227634521,0.034361786989470164,1.352671248983996
tag_98,0.025382132075338862,-0.01589024581259363,0.029568987369375643,1.1649524016377126
user_tag_robert,0.025375936210089677,0.0015343453499265666,0.03603308666229014,1.4199701703325291
tag_806,0.02536683175616765,0.005714835650085069,0.03379965753728178,1.332434595609987
tag_1017,0.025352436901159778,-0.008202906196345937,0.03234194556196781,1.2756932570673598
tag_557,0.02534804845314766,0.007436752780449011,0.03286216045721522,1.2964369842351564
tag_814,0.025274077373930944,-0.000419106436993179,0.034563517089496516,1.367547582554739
tag_903,0.02527361040895476,0.001494346686484213,0.034747010795409934,1.3748331356238392
tag_660,0.02525069532754511,0.006288585999441996,0.03362725364621727,1.3317352212547693
tag_878,0.02524006387863823,-0.0040388445874801745,0.03338958283571708,1.3228797584454033
tag_690,0.025213726128200754,0.00538196787590074,0.03335780380350796,1.3230012257563972
tag_638,0.025202621882489906,0.0014377340047345695,0.034258244553047434,1.359312182663316
tag_471,0.025202033652297347,0.006126820242525475,0.032734125214096854,1.298867888085453
tag_691,0.02519208570981017,0.007000888703791279,0.0325547476915233,1.2922604005051475
tag_999,0.02518825167722183,0.0017780337415285723,0.03332610829765469,1.3230809146227052
tag_268,0.025154763529725503,0.0012763930985885304,0.0324882094444647,1.2915325755595948
tag_355,0.025128231204076677,0.007572875631968422,0.031638984957340896,1.2591006549319474
tag_67,0.025121218095132025,0.005152912048604769,0.03279425874523213,1.3054401090998804
tag_900,0.025093363558310773,0.0029765591853189986,0.033169056377674255,1.3218253137864304
tag_510,0.025088614932681687,0.001674439516101494,0.03378396757537796,1.346585062594215
tag_546,0.02507952421808031,0.0005702536359817747,0.033844009584200856,1.3494672305278328
tag_852,0.025079433605563126,-0.010966595242887787,0.03064301615696238,1.2218379577673382
tag_64,0.025065370114460576,9.581564503687923e-05,0.03416415842326679,1.3630018083610467
tag_1025,0.025030735019557965,0.013915920249703827,0.029957898816931953,1.1968440729001122
tag_52,0.024994550266347716,-0.004948076275273483,0.03246993271589182,1.2990799745978658
tag_287,0.02498959630778446,0.0027481374448104956,0.0336672709020077,1.3472509525498235
tag_746,0.024984022682715355,-0.0024418216492363047,0.033013748279654205,1.3213938958098637
tag_841,0.024966373663868103,0.00017137754761429642,0.03297865725035842,1.3209224729685562
tag_1008,0.024959432471907406,0.010088882876066048,0.031483023654491946,1.261367263708996
tag_497,0.02495851457615811,0.00656428907995796,0.032245119309638505,1.2919481362468432
tag_418,0.02495750216527253,-0.001399499491727498,0.03332800704278225,1.335389794546788
tag_564,0.024910150148021983,0.006117130241318124,0.0329226104646952,1.3216539062399184
tag_414,0.024903494036079468,0.0010064863046942696,0.033524351864779714,1.3461700737458717
tag_454,0.024902694918320784,0.007984232357917854,0.031611079438703504,1.2693833678865707
tag_945,0.024867751291931025,0.005901930645182716,0.031710223700647,1.2751539363913784
tag_175,0.02485991115540093,0.0033037731895547216,0.03356633822137833,1.3502190136305356
tag_55,0.02484699154256091,0.004566250362436751,0.03300155921831963,1.3281908145653156
tag_788,0.02480320371167349,-0.006293461807552621,0.03273546960563201,1.319807585668838
tag_861,0.02479250477755839,-0.004107478701040503,0.03257566854846459,1.3139315975300467
tag_616,0.02478918567996332,0.002097909002235362,0.03397570640419959,1.3705852679867934
visual_dark_score,0.02478468174092224,0.00036440525417057396,0.032578039258959496,1.314441978924014
tag_324,0.024782463577882833,0.011791414404598405,0.03070553065198732,1.2390018516711152
tag_874,0.024739666058726403,0.001996231270027796,0.033750446858930985,1.3642234756354548
tag_1062,0.024697864800854244,0.006017099055692542,0.03214925188125449,1.3017011439438715
tag_1073,0.024640312427465616,0.01167289390120492,0.030033020425798054,1.218856632830478
tag_43,0.024636482178620026,-0.0017515337583387503,0.0321268357035264,1.3040344977117573
tag_610,0.024628220108061285,0.004904019995111072,0.03156623221222525,1.2817093259938734
tag_936,0.02462168597185276,0.012175431998161972,0.02961808316873132,1.2029261998275982
tag_402,0.024609595998464243,0.0074659669003406945,0.032359608989703775,1.314917800460648
tag_1050,0.024566527565864967,-0.0018570205856817434,0.03199993899096291,1.3025823808165216
tag_1100,0.024560407554450953,0.0050039231834216715,0.0334799786897971,1.3631681389606385
tag_816,0.0245517587610928,-0.000382277253167098,0.03336066879852374,1.3587888157121457
tag_229,0.024492530665467433,0.0029834037251819687,0.0319088131779486,1.3027971909397513
tag_46,0.024462395716769003,0.0034287696359807645,0.031800471888043594,1.299973201991509
tag_122,0.024419729626743148,0.014083621446501415,0.028077901208364238,1.1498034638180528
tag_609,0.024390691769155298,-0.00468075917614868,0.03152749918864778,1.2926032012952469
tag_969,0.02437819732027797,0.00035544988580721494,0.034202324781596884,1.4029876902862803
tag_795,0.024352112068608642,0.0016245841337384872,0.032833024924060636,1.3482613478841086
tag_809,0.024336369823299796,0.0142165517066575,0.02828144369496812,1.1621056171999458
tag_606,0.02430892322400755,0.009738792903353194,0.03034527222272604,1.2483177251380568
tag_28,0.02429203635923327,0.002840323961172957,0.03347117082569896,1.377865426844814
tag_34,0.024266298040568506,0.0010326854196502475,0.03279872372660025,1.3516157328822833
tag_813,0.02425334699487409,0.004591026382937045,0.032572258135231735,1.3429999872642715
tag_372,0.024246368718440908,0.00041720445888014565,0.03222920550221172,1.3292378988413376
tag_867,0.024233573418588287,0.01247064060241869,0.029572738347517474,1.2203204881715433
tag_121,0.02422551540535083,0.012557207763631907,0.029177021360423876,1.2043916848952791
tag_602,0.024206254414358634,0.00595538490348991,0.031903521528429464,1.3179861618591995
tag_994,0.024175047872290318,0.003660168034972162,0.0320597969189497,1.3261518168151707
tag_375,0.024167517128794114,0.002345920044653419,0.031873740718302505,1.3188664503587921
tag_1085,0.024165554902647497,0.0008917674825970987,0.03137759048872403,1.298442250993537
tag_435,0.024140495054411626,-4.7360669523933474e-05,0.0340600561510984,1.4109090126461128
tag_503,0.024122000420256848,-0.004696872805540164,0.03150180190778611,1.3059360044605555
tag_907,0.024097885993648985,-0.001177226553181098,0.03147982027899317,1.3063306558916883
tag_844,0.02409495035249931,0.00496281282335615,0.03123632853812322,1.2963843094634164
tag_109,0.024094207249077355,0.0034826177451226024,0.032607539968849526,1.3533346873967516
tag_526,0.024086901171915615,0.003750308273204061,0.0324691558952188,1.3479999848663264
tag_862,0.024079985984716716,0.004460878952569733,0.03365219642647425,1.397516695926066
decade_2010.0,0.0240670130955422,0.003961973649816354,0.0502736424488927,2.0889015749606608
tag_389,0.02405552707031507,-0.008384365177925908,0.030772908023668565,1.279244272689419
tag_623,0.024048860417017693,-0.0004839944120166199,0.03179121574123493,1.3219421615220033
user_tag_movie,0.02404360896667908,0.00014996111070402895,0.033280496025532215,1.3841716619970597
tag_922,0.024043503065945607,-0.005337721723105817,0.03297895073037533,1.3716361099113075
tag_1082,0.024004428934750882,0.0019310288391660422,0.03177279856360137,1.3236217955340062
tag_730,0.023986148512310585,0.002742942757701023,0.03226990923337367,1.3453554564317396
tag_496,0.023946554585623312,0.006815862453103251,0.03098222529440805,1.2938066829431016
tag_306,0.023941971271299364,0.0017322383863794624,0.03244333024226056,1.3550812639366756
tag_220,0.023928512976166365,0.014362213849669243,0.027656699496235438,1.1558047073687943
tag_568,0.023920217730094947,-0.003371920353839714,0.032002094952305174,1.3378674866059959
